rpid,oid,type,mid,root,parent,dialog,count,rcount,state,fansgrade,attr,ctime,rpid_str,root_str,parent_str,like,action,member,content,replies,assist,folder,up_action,show_follow,invisible
4021729485,331407820,1,415376144,0,0,0,0,0,0,0,0,1611910656,4021729485,0,0,0,0,"{'mid': '415376144', 'uname': '清洛碧水', 'sex': '男', 'sign': '', 'avatar': 'http://i2.hdslb.com/bfs/face/862de083123f17449c873960817f834b05f3c8a7.jpg', 'rank': '10000', 'DisplayRank': '0', 'level_info': {'current_level': 4, 'current_min': 0, 'current_exp': 0, 'next_exp': 0}, 'pendant': {'pid': 0, 'name': '', 'image': '', 'expire': 0, 'image_enhance': '', 'image_enhance_frame': ''}, 'nameplate': {'nid': 0, 'name': '', 'image': '', 'image_small': '', 'level': '', 'condition': ''}, 'official_verify': {'type': -1, 'desc': ''}, 'vip': {'vipType': 1, 'vipDueDate': 1613145600000, 'dueRemark': '', 'accessStatus': 0, 'vipStatus': 1, 'vipStatusWarn': '', 'themeType': 0, 'label': {'path': '', 'text': '大会员', 'label_theme': 'vip'}}, 'fans_detail': None, 'following': 0, 'is_followed': 0, 'user_sailing': {'pendant': None, 'cardbg': None, 'cardbg_with_focus': None}, 'is_contractor': False}","{'message': '硬币直接给了，[tv_doge]给爷更！！', 'plat': 2, 'device': '', 'members': [], 'emote': {'[tv_doge]': {'id': 34, 'package_id': 2, 'state': 0, 'type': 1, 'attr': 0, 'text': '[tv_doge]', 'url': 'http://i0.hdslb.com/bfs/emote/6ea59c827c414b4a2955fe79e0f6fd3dcd515e24.png', 'meta': {'size': 1, 'suggest': [''], 'gif_url': 'http://i0.hdslb.com/bfs/emote/302d6c88c63ed162c81a49cafe7ed2709e6fb955.gif'}, 'mtime': 1608792900, 'gif_url': 'http://i0.hdslb.com/bfs/emote/302d6c88c63ed162c81a49cafe7ed2709e6fb955.gif'}}, 'jump_url': {}, 'max_line': 6}",,0,"{'has_folded': False, 'is_folded': False, 'rule': 'https://www.bilibili.com/blackboard/foldingreply.html'}","{'like': False, 'reply': False}",False,False
4021736626,331407820,1,172242076,0,0,0,0,0,0,0,0,1611910647,4021736626,0,0,0,0,"{'mid': '172242076', 'uname': 'Z羽沐', 'sex': '男', 'sign': '这个人一点也不神秘，却只写了个寂寞', 'avatar': 'http://i0.hdslb.com/bfs/face/d933aedb6f36d612a15a0cb1eeeaf30a1049a9a3.jpg', 'rank': '10000', 'DisplayRank': '0', 'level_info': {'current_level': 4, 'current_min': 0, 'current_exp': 0, 'next_exp': 0}, 'pendant': {'pid': 0, 'name': '', 'image': '', 'expire': 0, 'image_enhance': '', 'image_enhance_frame': ''}, 'nameplate': {'nid': 61, 'name': '饭圈楷模', 'image': 'http://i1.hdslb.com/bfs/face/5a90f715451325c642a6ac39e01195cb6d075734.png', 'image_small': 'http://i1.hdslb.com/bfs/face/5bfc1b4fb3f4b411495dddb0b2127ad80f6fbcac.png', 'level': '普通勋章', 'condition': '当前持有粉丝勋章最高等级>=10级'}, 'official_verify': {'type': -1, 'desc': ''}, 'vip': {'vipType': 1, 'vipDueDate': 1602345600000, 'dueRemark': '', 'accessStatus': 0, 'vipStatus': 0, 'vipStatusWarn': '', 'themeType': 0, 'label': {'path': '', 'text': '', 'label_theme': ''}}, 'fans_detail': None, 'following': 0, 'is_followed': 0, 'user_sailing': {'pendant': None, 'cardbg': None, 'cardbg_with_focus': None}, 'is_contractor': False}","{'message': '嘿嘿嘿，这才第一天就两万八硬币了[吃瓜][吃瓜][吃瓜]', 'plat': 2, 'device': '', 'members': [], 'emote': {'[吃瓜]': {'id': 415, 'package_id': 1, 'state': 0, 'type': 1, 'attr': 0, 'text': '[吃瓜]', 'url': 'http://i0.hdslb.com/bfs/emote/4191ce3c44c2b3df8fd97c33f85d3ab15f4f3c84.png', 'meta': {'size': 1, 'suggest': ['']}, 'mtime': 1597738918}}, 'jump_url': {}, 'max_line': 6}",,0,"{'has_folded': False, 'is_folded': False, 'rule': 'https://www.bilibili.com/blackboard/foldingreply.html'}","{'like': False, 'reply': False}",False,False
4021736494,331407820,1,475093703,0,0,0,0,0,0,0,0,1611910642,4021736494,0,0,1,0,"{'mid': '475093703', 'uname': '疯狂的dai夫', 'sex': '保密', 'sign': '', 'avatar': 'http://i0.hdslb.com/bfs/face/7bfbf94b22e6b20fda30a7bdf2094df0765f84e4.jpg', 'rank': '10000', 'DisplayRank': '0', 'level_info': {'current_level': 4, 'current_min': 0, 'current_exp': 0, 'next_exp': 0}, 'pendant': {'pid': 0, 'name': '', 'image': '', 'expire': 0, 'image_enhance': '', 'image_enhance_frame': ''}, 'nameplate': {'nid': 0, 'name': '', 'image': '', 'image_small': '', 'level': '', 'condition': ''}, 'official_verify': {'type': -1, 'desc': ''}, 'vip': {'vipType': 1, 'vipDueDate': 1614528000000, 'dueRemark': '', 'accessStatus': 0, 'vipStatus': 1, 'vipStatusWarn': '', 'themeType': 0, 'label': {'path': '', 'text': '大会员', 'label_theme': 'vip'}}, 'fans_detail': None, 'following': 0, 'is_followed': 0, 'user_sailing': {'pendant': None, 'cardbg': None, 'cardbg_with_focus': None}, 'is_contractor': False}","{'message': '碰到过一个bug，八斗三星神装努努，满蓝了不放大招，我19滴血把那家70多滴血的七法师干到16，就这最后最关键的一波出了问题，三星小法直接四个大招带走我残血努努，正常我一口吞掉他就直接下一把了，吃鸡局变老二。', 'plat': 2, 'device': '', 'members': [], 'jump_url': {}, 'max_line': 6}",,0,"{'has_folded': False, 'is_folded': False, 'rule': 'https://www.bilibili.com/blackboard/foldingreply.html'}","{'like': False, 'reply': False}",False,False
4021731130,331407820,1,325084451,0,0,0,0,0,0,0,0,1611910608,4021731130,0,0,1,0,"{'mid': '325084451', 'uname': '不知道叫啥的萌新', 'sex': '保密', 'sign': '', 'avatar': 'http://i0.hdslb.com/bfs/face/fd21740580d18f9e9d6173880b14897ee98c7629.jpg', 'rank': '10000', 'DisplayRank': '0', 'level_info': {'current_level': 4, 'current_min': 0, 'current_exp': 0, 'next_exp': 0}, 'pendant': {'pid': 0, 'name': '', 'image': '', 'expire': 0, 'image_enhance': '', 'image_enhance_frame': ''}, 'nameplate': {'nid': 0, 'name': '', 'image': '', 'image_small': '', 'level': '', 'condition': ''}, 'official_verify': {'type': -1, 'desc': ''}, 'vip': {'vipType': 1, 'vipDueDate': 1613059200000, 'dueRemark': '', 'accessStatus': 0, 'vipStatus': 1, 'vipStatusWarn': '', 'themeType': 0, 'label': {'path': '', 'text': '大会员', 'label_theme': 'vip'}}, 'fans_detail': None, 'following': 0, 'is_followed': 0, 'user_sailing': {'pendant': None, 'cardbg': None, 'cardbg_with_focus': None}, 'is_contractor': False}","{'message': '什么时候删提莫啊，太烦人了', 'plat': 1, 'device': '', 'members': [], 'jump_url': {}, 'max_line': 6}",,0,"{'has_folded': False, 'is_folded': False, 'rule': 'https://www.bilibili.com/blackboard/foldingreply.html'}","{'like': False, 'reply': False}",False,False
4021712709,331407820,1,37714076,0,0,0,0,0,0,0,0,1611910399,4021712709,0,0,0,0,"{'mid': '37714076', 'uname': '玖陌灬拾夕', 'sex': '保密', 'sign': '又菜又想玩(๑• . •๑)', 'avatar': 'http://i2.hdslb.com/bfs/face/a6666ca9ce6d7a80253a6de844e196e1d85d6b50.jpg', 'rank': '10000', 'DisplayRank': '0', 'level_info': {'current_level': 5, 'current_min': 0, 'current_exp': 0, 'next_exp': 0}, 'pendant': {'pid': 303, 'name': '喂，看见耳朵啦', 'image': 'http://i2.hdslb.com/bfs/face/09f3180cb0a4a0a479045fe4fad705f9b92a82d2.png', 'expire': 0, 'image_enhance': 'http://i2.hdslb.com/bfs/face/09f3180cb0a4a0a479045fe4fad705f9b92a82d2.png', 'image_enhance_frame': ''}, 'nameplate': {'nid': 0, 'name': '', 'image': '', 'image_small': '', 'level': '', 'condition': ''}, 'official_verify': {'type': -1, 'desc': ''}, 'vip': {'vipType': 2, 'vipDueDate': 1619020800000, 'dueRemark': '', 'accessStatus': 0, 'vipStatus': 1, 'vipStatusWarn': '', 'themeType': 0, 'label': {'path': '', 'text': '年度大会员', 'label_theme': 'annual_vip'}}, 'fans_detail': None, 'following': 0, 'is_followed': 0, 'user_sailing': {'pendant': {'id': 303, 'name': '喂，看见耳朵啦', 'image': 'http://i0.hdslb.com/bfs/face/09f3180cb0a4a0a479045fe4fad705f9b92a82d2.png', 'jump_url': '', 'type': 'vip', 'image_enhance': 'http://i0.hdslb.com/bfs/face/09f3180cb0a4a0a479045fe4fad705f9b92a82d2.png', 'image_enhance_frame': ''}, 'cardbg': None, 'cardbg_with_focus': None}, 'is_contractor': False}","{'message': '只记得刚开始玩4.5，灌铅骰子天使，结果一个没有[捂脸]', 'plat': 2, 'device': '', 'members': [], 'emote': {'[捂脸]': {'id': 15, 'package_id': 1, 'state': 0, 'type': 1, 'attr': 0, 'text': '[捂脸]', 'url': 'http://i0.hdslb.com/bfs/emote/6921bb43f0c634870b92f4a8ad41dada94a5296d.png', 'meta': {'size': 1, 'suggest': ['']}, 'mtime': 1597738918}}, 'jump_url': {}, 'max_line': 6}",,0,"{'has_folded': False, 'is_folded': False, 'rule': 'https://www.bilibili.com/blackboard/foldingreply.html'}","{'like': False, 'reply': False}",False,False
4021711791,331407820,1,343755842,0,0,0,0,0,0,0,0,1611910364,4021711791,0,0,1,0,"{'mid': '343755842', 'uname': '白夜极地', 'sex': '保密', 'sign': '', 'avatar': 'http://i2.hdslb.com/bfs/face/cc2872b65e4bd3b65172ec18cf6e7cab50ca0886.jpg', 'rank': '10000', 'DisplayRank': '0', 'level_info': {'current_level': 4, 'current_min': 0, 'current_exp': 0, 'next_exp': 0}, 'pendant': {'pid': 0, 'name': '', 'image': '', 'expire': 0, 'image_enhance': '', 'image_enhance_frame': ''}, 'nameplate': {'nid': 0, 'name': '', 'image': '', 'image_small': '', 'level': '', 'condition': ''}, 'official_verify': {'type': -1, 'desc': ''}, 'vip': {'vipType': 0, 'vipDueDate': 0, 'dueRemark': '', 'accessStatus': 0, 'vipStatus': 0, 'vipStatusWarn': '', 'themeType': 0, 'label': {'path': '', 'text': '', 'label_theme': ''}}, 'fans_detail': None, 'following': 0, 'is_followed': 0, 'user_sailing': {'pendant': None, 'cardbg': None, 'cardbg_with_focus': None}, 'is_contractor': False}","{'message': '好家伙，硬币比点赞多。看来跟我一样投两枚硬币的不少啊。秃哥，肝！', 'plat': 2, 'device': '', 'members': [], 'jump_url': {}, 'max_line': 6}",,0,"{'has_folded': False, 'is_folded': False, 'rule': 'https://www.bilibili.com/blackboard/foldingreply.html'}","{'like': False, 'reply': False}",False,False
4021687417,331407820,1,400926210,0,0,0,0,0,0,0,0,1611910083,4021687417,0,0,0,0,"{'mid': '400926210', 'uname': '常磐庄吾丶', 'sex': '保密', 'sign': '', 'avatar': 'http://i1.hdslb.com/bfs/face/804797e7a188faecbbc2652a3c21b655601176f6.jpg', 'rank': '10000', 'DisplayRank': '0', 'level_info': {'current_level': 4, 'current_min': 0, 'current_exp': 0, 'next_exp': 0}, 'pendant': {'pid': 0, 'name': '', 'image': '', 'expire': 0, 'image_enhance': '', 'image_enhance_frame': ''}, 'nameplate': {'nid': 0, 'name': '', 'image': '', 'image_small': '', 'level': '', 'condition': ''}, 'official_verify': {'type': -1, 'desc': ''}, 'vip': {'vipType': 1, 'vipDueDate': 1601740800000, 'dueRemark': '', 'accessStatus': 0, 'vipStatus': 0, 'vipStatusWarn': '', 'themeType': 0, 'label': {'path': '', 'text': '', 'label_theme': ''}}, 'fans_detail': None, 'following': 0, 'is_followed': 0, 'user_sailing': {'pendant': None, 'cardbg': None, 'cardbg_with_focus': None}, 'is_contractor': False}","{'message': '盲猜一个星灵羁绊', 'plat': 2, 'device': '', 'members': [], 'jump_url': {}, 'max_line': 6}",,0,"{'has_folded': False, 'is_folded': False, 'rule': 'https://www.bilibili.com/blackboard/foldingreply.html'}","{'like': False, 'reply': False}",False,False
4021676180,331407820,1,9966489,0,0,0,0,0,0,0,0,1611909865,4021676180,0,0,1,0,"{'mid': '9966489', 'uname': '神父恩里克普奇', 'sex': '保密', 'sign': '每个人都应值得被尊重', 'avatar': 'http://i0.hdslb.com/bfs/face/4763d3fe944c4fb3bada9fdc3356746b7fe75897.jpg', 'rank': '10000', 'DisplayRank': '0', 'level_info': {'current_level': 5, 'current_min': 0, 'current_exp': 0, 'next_exp': 0}, 'pendant': {'pid': 1885, 'name': '公主连结凯露', 'image': 'http://i0.hdslb.com/bfs/garb/item/ecf1b11044845abc92e576dfdf93ad4f5e5a0958.png', 'expire': 0, 'image_enhance': 'http://i0.hdslb.com/bfs/garb/item/ecf1b11044845abc92e576dfdf93ad4f5e5a0958.png', 'image_enhance_frame': ''}, 'nameplate': {'nid': 60, 'name': '饭圈萌新', 'image': 'http://i0.hdslb.com/bfs/face/51ca16136e570938450bca360f28761ceb609f33.png', 'image_small': 'http://i0.hdslb.com/bfs/face/9abfa4769357f85937782c2dbc40fafda4f57217.png', 'level': '普通勋章', 'condition': '当前持有粉丝勋章最高等级>=5级'}, 'official_verify': {'type': -1, 'desc': ''}, 'vip': {'vipType': 2, 'vipDueDate': 1642089600000, 'dueRemark': '', 'accessStatus': 0, 'vipStatus': 1, 'vipStatusWarn': '', 'themeType': 0, 'label': {'path': '', 'text': '年度大会员', 'label_theme': 'annual_vip'}}, 'fans_detail': None, 'following': 0, 'is_followed': 0, 'user_sailing': {'pendant': {'id': 1885, 'name': '公主连结凯露', 'image': 'http://i0.hdslb.com/bfs/garb/item/ecf1b11044845abc92e576dfdf93ad4f5e5a0958.png', 'jump_url': '', 'type': 'vip', 'image_enhance': 'http://i0.hdslb.com/bfs/garb/item/ecf1b11044845abc92e576dfdf93ad4f5e5a0958.png', 'image_enhance_frame': ''}, 'cardbg': {'id': 1604, 'name': '灵笼', 'image': 'http://i0.hdslb.com/bfs/garb/item/f044ff37e4ad31b2bd151a5d29a3d127f80e9dd3.png', 'jump_url': 'https://www.bilibili.com/h5/mall/fans/recommend/1174?navhide=1&mid=9966489&from=reply', 'fan': {'is_fan': 1, 'number': 1532, 'color': '#ec3d3d', 'name': '灵笼', 'num_desc': '001532'}, 'type': 'suit'}, 'cardbg_with_focus': None}, 'is_contractor': False}","{'message': '我盲猜一下s5会有黑帮这个羁绊 类似于海盗拿钱这种 会有破败军团这系列的类似于暗星这种。如果我猜对了s5记得看我[妙啊]', 'plat': 3, 'device': 'phone', 'members': [], 'emote': {'[妙啊]': {'id': 435, 'package_id': 1, 'state': 0, 'type': 1, 'attr': 0, 'text': '[妙啊]', 'url': 'http://i0.hdslb.com/bfs/emote/b4cb77159d58614a9b787b91b1cd22a81f383535.png', 'meta': {'size': 1, 'suggest': ['']}, 'mtime': 1597738918}}, 'jump_url': {}, 'max_line': 6}",,0,"{'has_folded': False, 'is_folded': False, 'rule': 'https://www.bilibili.com/blackboard/foldingreply.html'}","{'like': False, 'reply': False}",False,False
4021671457,331407820,1,87342158,0,0,0,0,0,0,0,0,1611909848,4021671457,0,0,0,0,"{'mid': '87342158', 'uname': '鸡督膳伯爵', 'sex': '男', 'sign': '', 'avatar': 'http://i2.hdslb.com/bfs/face/b4903b21debe8bdbe0ad71b4d52a7ecd332675be.jpg', 'rank': '10000', 'DisplayRank': '0', 'level_info': {'current_level': 4, 'current_min': 0, 'current_exp': 0, 'next_exp': 0}, 'pendant': {'pid': 0, 'name': '', 'image': '', 'expire': 0, 'image_enhance': '', 'image_enhance_frame': ''}, 'nameplate': {'nid': 0, 'name': '', 'image': '', 'image_small': '', 'level': '', 'condition': ''}, 'official_verify': {'type': -1, 'desc': ''}, 'vip': {'vipType': 2, 'vipDueDate': 1644854400000, 'dueRemark': '', 'accessStatus': 0, 'vipStatus': 1, 'vipStatusWarn': '', 'themeType': 0, 'label': {'path': '', 'text': '年度大会员', 'label_theme': 'annual_vip'}}, 'fans_detail': None, 'following': 0, 'is_followed': 0, 'user_sailing': {'pendant': None, 'cardbg': None, 'cardbg_with_focus': None}, 'is_contractor': False}","{'message': '燃起来了', 'plat': 1, 'device': '', 'members': [], 'jump_url': {}, 'max_line': 6}",,0,"{'has_folded': False, 'is_folded': False, 'rule': 'https://www.bilibili.com/blackboard/foldingreply.html'}","{'like': False, 'reply': False}",False,False
4021645204,331407820,1,302185446,0,0,0,0,0,0,0,0,1611909434,4021645204,0,0,0,0,"{'mid': '302185446', 'uname': '百百百万哟', 'sex': '男', 'sign': '嘟嘟嘟嘟哒哒哒～', 'avatar': 'http://i0.hdslb.com/bfs/face/bc314254ac71c806059cd5982648ec08be79db4b.jpg', 'rank': '10000', 'DisplayRank': '0', 'level_info': {'current_level': 4, 'current_min': 0, 'current_exp': 0, 'next_exp': 0}, 'pendant': {'pid': 0, 'name': '', 'image': '', 'expire': 0, 'image_enhance': '', 'image_enhance_frame': ''}, 'nameplate': {'nid': 0, 'name': '', 'image': '', 'image_small': '', 'level': '', 'condition': ''}, 'official_verify': {'type': -1, 'desc': ''}, 'vip': {'vipType': 1, 'vipDueDate': 1605456000000, 'dueRemark': '', 'accessStatus': 0, 'vipStatus': 0, 'vipStatusWarn': '', 'themeType': 0, 'label': {'path': '', 'text': '', 'label_theme': ''}}, 'fans_detail': None, 'following': 0, 'is_followed': 0, 'user_sailing': {'pendant': None, 'cardbg': None, 'cardbg_with_focus': None}, 'is_contractor': False}","{'message': '所以s5什么时候更新', 'plat': 3, 'device': 'phone', 'members': [], 'jump_url': {}, 'max_line': 6}",,0,"{'has_folded': False, 'is_folded': False, 'rule': 'https://www.bilibili.com/blackboard/foldingreply.html'}","{'like': False, 'reply': False}",False,False
